!ModelVer:100
!ReleaseDate:20180202
!Factor1|Factor2|VarCovar|DataDate
CNE5S_COMSERV|CNE5S_MARINE| 6.95972871E+00|20180202
CNE5S_COMSERV|CNE5S_RDRLTRAN| 8.97825218E+00|20180202
CNE5S_COMSERV|CNE5S_AUTO| 7.93679532E+00|20180202
CNE5S_COMSERV|CNE5S_HOUSEDUR| 1.48571128E+01|20180202
CNE5S_COMSERV|CNE5S_LEISLUX| 1.11519619E+01|20180202
CNE5S_COMSERV|CNE5S_CONSSERV| 8.23824362E+00|20180202
CNE5S_COMSERV|CNE5S_MEDIA| 1.82259301E+01|20180202
CNE5S_COMSERV|CNE5S_RETAIL| 1.02497629E+01|20180202
CNE5S_COMSERV|CNE5S_PERSPRD| 1.31830472E+01|20180202
CNE5S_COMSERV|CNE5S_BEV|-3.90931017E+00|20180202
CNE5S_COMSERV|CNE5S_FOODPROD| 8.06143212E+00|20180202
CNE5S_COMSERV|CNE5S_HEALTH| 1.29912602E+01|20180202
CNE5S_COMSERV|CNE5S_BANKS|-2.77336798E+01|20180202
CNE5S_COMSERV|CNE5S_DVFININS|-2.32735129E+01|20180202
CNE5S_COMSERV|CNE5S_REALEST| 2.55446667E+00|20180202
CNE5S_COMSERV|CNE5S_SOFTWARE| 2.01638564E+01|20180202
CNE5S_COMSERV|CNE5S_HDWRSEMI| 1.69481377E+01|20180202
CNE5S_COMSERV|CNE5S_UTILITIE| 1.12256783E+01|20180202
CNE5S_COMSERV|CNE5S_COUNTRY|-2.27214182E-01|20180202
CNE5S_AIRLINE|CNE5S_AIRLINE| 1.56226009E+02|20180202
CNE5S_AIRLINE|CNE5S_MARINE| 4.08113175E+01|20180202
CNE5S_AIRLINE|CNE5S_RDRLTRAN| 2.67363975E+01|20180202
CNE5S_AIRLINE|CNE5S_AUTO| 6.66813025E+00|20180202
CNE5S_AIRLINE|CNE5S_HOUSEDUR| 5.50152457E+00|20180202
CNE5S_AIRLINE|CNE5S_LEISLUX| 7.46006154E+00|20180202
CNE5S_AIRLINE|CNE5S_CONSSERV| 1.08292182E+01|20180202
CNE5S_AIRLINE|CNE5S_MEDIA| 7.56104802E+00|20180202
CNE5S_AIRLINE|CNE5S_RETAIL| 1.27655757E+01|20180202
CNE5S_AIRLINE|CNE5S_PERSPRD| 8.05150731E+00|20180202
CNE5S_AIRLINE|CNE5S_BEV| 1.32303960E+01|20180202
CNE5S_AIRLINE|CNE5S_FOODPROD| 9.53187270E+00|20180202
CNE5S_AIRLINE|CNE5S_HEALTH| 6.37444262E+00|20180202
CNE5S_AIRLINE|CNE5S_BANKS|-1.81222231E+01|20180202
CNE5S_AIRLINE|CNE5S_DVFININS|-2.62663053E+01|20180202
CNE5S_AIRLINE|CNE5S_REALEST|-2.58792451E+00|20180202
CNE5S_AIRLINE|CNE5S_SOFTWARE| 1.78234651E+01|20180202
CNE5S_AIRLINE|CNE5S_HDWRSEMI| 5.99483647E+00|20180202
CNE5S_AIRLINE|CNE5S_UTILITIE| 1.10908293E+01|20180202
CNE5S_AIRLINE|CNE5S_COUNTRY|-4.95008260E+00|20180202
CNE5S_MARINE|CNE5S_MARINE| 1.61930503E+02|20180202
CNE5S_MARINE|CNE5S_RDRLTRAN| 4.22465533E+01|20180202
CNE5S_MARINE|CNE5S_AUTO| 4.34474186E+00|20180202
CNE5S_MARINE|CNE5S_HOUSEDUR| 7.48071031E+00|20180202
CNE5S_MARINE|CNE5S_LEISLUX| 6.77122124E+00|20180202
CNE5S_MARINE|CNE5S_CONSSERV| 8.32127245E+00|20180202
CNE5S_MARINE|CNE5S_MEDIA|-3.84940261E+00|20180202
CNE5S_MARINE|CNE5S_RETAIL| 9.78700250E+00|20180202
CNE5S_MARINE|CNE5S_PERSPRD| 7.85134365E-01|20180202
CNE5S_MARINE|CNE5S_BEV| 2.77822247E+01|20180202
CNE5S_MARINE|CNE5S_FOODPROD| 9.78157949E+00|20180202
CNE5S_MARINE|CNE5S_HEALTH| 9.80458597E-01|20180202
CNE5S_MARINE|CNE5S_BANKS|-3.34248040E+01|20180202
CNE5S_MARINE|CNE5S_DVFININS|-3.60329113E+01|20180202
CNE5S_MARINE|CNE5S_REALEST| 7.61041490E+00|20180202
CNE5S_MARINE|CNE5S_SOFTWARE|-7.07759065E+00|20180202
CNE5S_MARINE|CNE5S_HDWRSEMI|-6.29749357E+00|20180202
CNE5S_MARINE|CNE5S_UTILITIE| 1.50443129E+01|20180202
CNE5S_MARINE|CNE5S_COUNTRY|-5.92561696E+00|20180202
CNE5S_RDRLTRAN|CNE5S_RDRLTRAN| 6.53346853E+01|20180202
CNE5S_RDRLTRAN|CNE5S_AUTO| 1.04737826E+01|20180202
CNE5S_RDRLTRAN|CNE5S_HOUSEDUR| 6.33416075E+00|20180202
CNE5S_RDRLTRAN|CNE5S_LEISLUX| 8.36402651E+00|20180202
CNE5S_RDRLTRAN|CNE5S_CONSSERV| 1.04712701E+01|20180202
CNE5S_RDRLTRAN|CNE5S_MEDIA| 2.17235628E+00|20180202
CNE5S_RDRLTRAN|CNE5S_RETAIL| 1.54098024E+01|20180202
CNE5S_RDRLTRAN|CNE5S_PERSPRD| 6.55662027E+00|20180202
CNE5S_RDRLTRAN|CNE5S_BEV| 7.42111324E+00|20180202
CNE5S_RDRLTRAN|CNE5S_FOODPROD| 7.44940774E+00|20180202
CNE5S_RDRLTRAN|CNE5S_HEALTH| 3.35345909E+00|20180202
CNE5S_RDRLTRAN|CNE5S_BANKS|-2.62967355E+01|20180202
CNE5S_RDRLTRAN|CNE5S_DVFININS|-2.45131467E+01|20180202
CNE5S_RDRLTRAN|CNE5S_REALEST| 1.06799644E+01|20180202
CNE5S_RDRLTRAN|CNE5S_SOFTWARE|-1.07627772E+01|20180202
CNE5S_RDRLTRAN|CNE5S_HDWRSEMI|-2.70928665E+00|20180202
CNE5S_RDRLTRAN|CNE5S_UTILITIE| 1.74946402E+01|20180202
CNE5S_RDRLTRAN|CNE5S_COUNTRY|-1.53330959E+00|20180202
CNE5S_AUTO|CNE5S_AUTO| 3.36552147E+01|20180202
CNE5S_AUTO|CNE5S_HOUSEDUR| 1.35554760E+01|20180202
CNE5S_AUTO|CNE5S_LEISLUX| 8.62687661E+00|20180202
CNE5S_AUTO|CNE5S_CONSSERV| 6.60641240E+00|20180202
CNE5S_AUTO|CNE5S_MEDIA| 4.89230826E+00|20180202
CNE5S_AUTO|CNE5S_RETAIL| 1.06490148E+01|20180202
CNE5S_AUTO|CNE5S_PERSPRD| 1.02843848E+01|20180202
CNE5S_AUTO|CNE5S_BEV| 7.10114588E+00|20180202
CNE5S_AUTO|CNE5S_FOODPROD| 8.29905181E+00|20180202
CNE5S_AUTO|CNE5S_HEALTH| 6.39392838E+00|20180202
CNE5S_AUTO|CNE5S_BANKS|-2.46423709E+01|20180202
CNE5S_AUTO|CNE5S_DVFININS|-1.91093716E+01|20180202
CNE5S_AUTO|CNE5S_REALEST| 1.71265429E+00|20180202
CNE5S_AUTO|CNE5S_SOFTWARE| 6.74023325E-01|20180202
CNE5S_AUTO|CNE5S_HDWRSEMI| 9.44090991E+00|20180202
CNE5S_AUTO|CNE5S_UTILITIE| 7.67342452E+00|20180202
CNE5S_AUTO|CNE5S_COUNTRY| 2.30136516E+00|20180202
CNE5S_HOUSEDUR|CNE5S_HOUSEDUR| 5.97071819E+01|20180202
CNE5S_HOUSEDUR|CNE5S_LEISLUX| 1.27753110E+01|20180202
CNE5S_HOUSEDUR|CNE5S_CONSSERV| 1.23923828E+01|20180202
CNE5S_HOUSEDUR|CNE5S_MEDIA| 1.37800738E+01|20180202
CNE5S_HOUSEDUR|CNE5S_RETAIL| 1.59147107E+01|20180202
CNE5S_HOUSEDUR|CNE5S_PERSPRD| 1.75340358E+01|20180202
CNE5S_HOUSEDUR|CNE5S_BEV| 2.55992097E+01|20180202
CNE5S_HOUSEDUR|CNE5S_FOODPROD| 1.60877083E+01|20180202
CNE5S_HOUSEDUR|CNE5S_HEALTH| 1.46999722E+01|20180202
CNE5S_HOUSEDUR|CNE5S_BANKS|-3.30690904E+01|20180202
CNE5S_HOUSEDUR|CNE5S_DVFININS|-2.86293508E+01|20180202
CNE5S_HOUSEDUR|CNE5S_REALEST| 7.29567579E+00|20180202
CNE5S_HOUSEDUR|CNE5S_SOFTWARE| 1.76528538E+01|20180202
CNE5S_HOUSEDUR|CNE5S_HDWRSEMI| 1.96330427E+01|20180202
CNE5S_HOUSEDUR|CNE5S_UTILITIE| 6.64862531E+00|20180202
CNE5S_HOUSEDUR|CNE5S_COUNTRY|-9.98140618E+00|20180202
CNE5S_LEISLUX|CNE5S_LEISLUX| 2.25191731E+01|20180202
CNE5S_LEISLUX|CNE5S_CONSSERV| 1.41977813E+01|20180202
CNE5S_LEISLUX|CNE5S_MEDIA| 9.57868540E+00|20180202
CNE5S_LEISLUX|CNE5S_RETAIL| 1.62319597E+01|20180202
CNE5S_LEISLUX|CNE5S_PERSPRD| 1.40950601E+01|20180202
CNE5S_LEISLUX|CNE5S_BEV| 1.17887707E+01|20180202
CNE5S_LEISLUX|CNE5S_FOODPROD| 1.17555657E+01|20180202
CNE5S_LEISLUX|CNE5S_HEALTH| 1.03069725E+01|20180202
CNE5S_LEISLUX|CNE5S_BANKS|-2.59255488E+01|20180202
CNE5S_LEISLUX|CNE5S_DVFININS|-1.96941677E+01|20180202
CNE5S_LEISLUX|CNE5S_REALEST| 9.35521277E+00|20180202
CNE5S_LEISLUX|CNE5S_SOFTWARE| 7.29419730E+00|20180202
CNE5S_LEISLUX|CNE5S_HDWRSEMI| 7.87559224E+00|20180202
CNE5S_LEISLUX|CNE5S_UTILITIE| 6.14212234E+00|20180202
CNE5S_LEISLUX|CNE5S_COUNTRY|-5.76788162E+00|20180202
CNE5S_CONSSERV|CNE5S_CONSSERV| 6.28236074E+01|20180202
CNE5S_CONSSERV|CNE5S_MEDIA| 1.19953277E+01|20180202
CNE5S_CONSSERV|CNE5S_RETAIL| 1.85756544E+01|20180202
CNE5S_CONSSERV|CNE5S_PERSPRD| 1.51266508E+01|20180202
CNE5S_CONSSERV|CNE5S_BEV| 1.85016617E+01|20180202
CNE5S_CONSSERV|CNE5S_FOODPROD| 1.37491832E+01|20180202
CNE5S_CONSSERV|CNE5S_HEALTH| 1.04239585E+01|20180202
CNE5S_CONSSERV|CNE5S_BANKS|-3.00317760E+01|20180202
CNE5S_CONSSERV|CNE5S_DVFININS|-1.92008844E+01|20180202
CNE5S_CONSSERV|CNE5S_REALEST| 2.10748796E+01|20180202
CNE5S_CONSSERV|CNE5S_SOFTWARE| 1.09453784E+01|20180202
CNE5S_CONSSERV|CNE5S_HDWRSEMI| 6.55095235E+00|20180202
CNE5S_CONSSERV|CNE5S_UTILITIE| 6.50746678E+00|20180202
CNE5S_CONSSERV|CNE5S_COUNTRY|-2.72437191E+00|20180202
CNE5S_MEDIA|CNE5S_MEDIA| 7.05763854E+01|20180202
CNE5S_MEDIA|CNE5S_RETAIL| 1.21790188E+01|20180202
CNE5S_MEDIA|CNE5S_PERSPRD| 1.68885624E+01|20180202
CNE5S_MEDIA|CNE5S_BEV|-4.01383127E+00|20180202
CNE5S_MEDIA|CNE5S_FOODPROD| 5.18417266E+00|20180202
CNE5S_MEDIA|CNE5S_HEALTH| 1.38032278E+01|20180202
CNE5S_MEDIA|CNE5S_BANKS|-2.11103362E+01|20180202
CNE5S_MEDIA|CNE5S_DVFININS|-1.38111261E+01|20180202
CNE5S_MEDIA|CNE5S_REALEST|-2.70463219E+00|20180202
CNE5S_MEDIA|CNE5S_SOFTWARE| 3.54159862E+01|20180202
CNE5S_MEDIA|CNE5S_HDWRSEMI| 2.26922267E+01|20180202
CNE5S_MEDIA|CNE5S_UTILITIE| 3.15984874E+00|20180202
CNE5S_MEDIA|CNE5S_COUNTRY| 2.23788758E+00|20180202
CNE5S_RETAIL|CNE5S_RETAIL| 5.44592178E+01|20180202
CNE5S_RETAIL|CNE5S_PERSPRD| 2.91192299E+01|20180202
CNE5S_RETAIL|CNE5S_BEV| 2.20730457E+01|20180202
CNE5S_RETAIL|CNE5S_FOODPROD| 1.82869872E+01|20180202
CNE5S_RETAIL|CNE5S_HEALTH| 1.33138347E+01|20180202
CNE5S_RETAIL|CNE5S_BANKS|-2.98471486E+01|20180202
CNE5S_RETAIL|CNE5S_DVFININS|-2.16839354E+01|20180202
CNE5S_RETAIL|CNE5S_REALEST| 1.83518542E+01|20180202
CNE5S_RETAIL|CNE5S_SOFTWARE| 3.70167774E+00|20180202
CNE5S_RETAIL|CNE5S_HDWRSEMI| 5.33031649E+00|20180202
CNE5S_RETAIL|CNE5S_UTILITIE| 9.22816148E+00|20180202
CNE5S_RETAIL|CNE5S_COUNTRY|-3.61705300E+00|20180202
CNE5S_PERSPRD|CNE5S_PERSPRD| 7.89390187E+01|20180202
CNE5S_PERSPRD|CNE5S_BEV| 2.61328116E+01|20180202
CNE5S_PERSPRD|CNE5S_FOODPROD| 1.67626900E+01|20180202
CNE5S_PERSPRD|CNE5S_HEALTH| 2.10846771E+01|20180202
CNE5S_PERSPRD|CNE5S_BANKS|-3.25541643E+01|20180202
CNE5S_PERSPRD|CNE5S_DVFININS|-2.22859578E+01|20180202
CNE5S_PERSPRD|CNE5S_REALEST| 6.92493435E+00|20180202
CNE5S_PERSPRD|CNE5S_SOFTWARE| 1.09853740E+01|20180202
CNE5S_PERSPRD|CNE5S_HDWRSEMI| 1.55454589E+01|20180202
CNE5S_PERSPRD|CNE5S_UTILITIE| 3.73298123E+00|20180202
CNE5S_PERSPRD|CNE5S_COUNTRY| 8.93098858E+00|20180202
CNE5S_BEV|CNE5S_BEV| 2.66427988E+02|20180202
CNE5S_BEV|CNE5S_FOODPROD| 4.33828675E+01|20180202
CNE5S_BEV|CNE5S_HEALTH| 2.63313312E+01|20180202
CNE5S_BEV|CNE5S_BANKS|-5.91676091E+01|20180202
CNE5S_BEV|CNE5S_DVFININS|-3.07961567E+01|20180202
CNE5S_BEV|CNE5S_REALEST| 1.03907320E+01|20180202
CNE5S_BEV|CNE5S_SOFTWARE|-9.83448973E+00|20180202
CNE5S_BEV|CNE5S_HDWRSEMI|-2.43883848E-01|20180202
CNE5S_BEV|CNE5S_UTILITIE| 7.86288943E+00|20180202
CNE5S_BEV|CNE5S_COUNTRY|-4.14600531E-01|20180202
CNE5S_FOODPROD|CNE5S_FOODPROD| 5.18866154E+01|20180202
CNE5S_FOODPROD|CNE5S_HEALTH| 1.67871188E+01|20180202
CNE5S_FOODPROD|CNE5S_BANKS|-3.59153007E+01|20180202
CNE5S_FOODPROD|CNE5S_DVFININS|-2.92889534E+01|20180202
CNE5S_FOODPROD|CNE5S_REALEST| 9.35852556E+00|20180202
CNE5S_FOODPROD|CNE5S_SOFTWARE|-1.27369640E+00|20180202
CNE5S_FOODPROD|CNE5S_HDWRSEMI| 6.88342508E+00|20180202
CNE5S_FOODPROD|CNE5S_UTILITIE| 7.74339163E+00|20180202
CNE5S_FOODPROD|CNE5S_COUNTRY|-7.16666055E+00|20180202
CNE5S_HEALTH|CNE5S_HEALTH| 4.26758716E+01|20180202
CNE5S_HEALTH|CNE5S_BANKS|-2.76298911E+01|20180202
CNE5S_HEALTH|CNE5S_DVFININS|-2.59886169E+01|20180202
CNE5S_HEALTH|CNE5S_REALEST|-1.02185125E+00|20180202
CNE5S_HEALTH|CNE5S_SOFTWARE| 1.71022626E+01|20180202
CNE5S_HEALTH|CNE5S_HDWRSEMI| 1.47084287E+01|20180202
CNE5S_HEALTH|CNE5S_UTILITIE| 4.35926875E+00|20180202
CNE5S_HEALTH|CNE5S_COUNTRY| 1.45577011E+00|20180202
CNE5S_BANKS|CNE5S_BANKS| 1.52339620E+02|20180202
CNE5S_BANKS|CNE5S_DVFININS| 3.46766420E+01|20180202
CNE5S_BANKS|CNE5S_REALEST|-2.26551710E+01|20180202
CNE5S_BANKS|CNE5S_SOFTWARE|-1.42020485E+01|20180202
CNE5S_BANKS|CNE5S_HDWRSEMI|-2.60730754E+01|20180202
CNE5S_BANKS|CNE5S_UTILITIE|-2.61335481E+01|20180202
CNE5S_BANKS|CNE5S_COUNTRY|-1.61852260E+01|20180202
CNE5S_DVFININS|CNE5S_DVFININS| 1.56400977E+02|20180202
CNE5S_DVFININS|CNE5S_REALEST|-6.00556614E+00|20180202
CNE5S_DVFININS|CNE5S_SOFTWARE|-1.82441028E+01|20180202
CNE5S_DVFININS|CNE5S_HDWRSEMI|-2.68219714E+01|20180202
CNE5S_DVFININS|CNE5S_UTILITIE|-1.87921986E+01|20180202
CNE5S_DVFININS|CNE5S_COUNTRY| 2.63010586E+01|20180202
CNE5S_REALEST|CNE5S_REALEST| 1.01872530E+02|20180202
CNE5S_REALEST|CNE5S_SOFTWARE|-1.73196121E+01|20180202
CNE5S_REALEST|CNE5S_HDWRSEMI|-1.24055489E+01|20180202
CNE5S_REALEST|CNE5S_UTILITIE| 2.33630551E+00|20180202
CNE5S_REALEST|CNE5S_COUNTRY|-6.86303798E+00|20180202
CNE5S_SOFTWARE|CNE5S_SOFTWARE| 1.07538633E+02|20180202
CNE5S_SOFTWARE|CNE5S_HDWRSEMI| 4.26556195E+01|20180202
CNE5S_SOFTWARE|CNE5S_UTILITIE|-7.30405915E-01|20180202
CNE5S_SOFTWARE|CNE5S_COUNTRY|-1.14200202E+01|20180202
CNE5S_HDWRSEMI|CNE5S_HDWRSEMI| 5.32110758E+01|20180202
CNE5S_HDWRSEMI|CNE5S_UTILITIE| 4.19270271E+00|20180202
CNE5S_HDWRSEMI|CNE5S_COUNTRY| 4.19654407E-01|20180202
CNE5S_UTILITIE|CNE5S_UTILITIE| 3.68419259E+01|20180202
CNE5S_UTILITIE|CNE5S_COUNTRY|-2.59460225E+00|20180202
CNE5S_COUNTRY|CNE5S_COUNTRY| 1.80830578E+02|20180202
[End of File]
