!ModelVer:100
!ReleaseDate:20180202
!Factor1|Factor2|VarCovar|DataDate
CNE5S_COMSERV|CNE5S_MARINE| 6.21684000E+00|20180202
CNE5S_COMSERV|CNE5S_RDRLTRAN| 9.10524144E+00|20180202
CNE5S_COMSERV|CNE5S_AUTO| 8.41754172E+00|20180202
CNE5S_COMSERV|CNE5S_HOUSEDUR| 1.54027110E+01|20180202
CNE5S_COMSERV|CNE5S_LEISLUX| 1.15153551E+01|20180202
CNE5S_COMSERV|CNE5S_CONSSERV| 8.05679505E+00|20180202
CNE5S_COMSERV|CNE5S_MEDIA| 2.04302101E+01|20180202
CNE5S_COMSERV|CNE5S_RETAIL| 1.07835768E+01|20180202
CNE5S_COMSERV|CNE5S_PERSPRD| 1.41298581E+01|20180202
CNE5S_COMSERV|CNE5S_BEV|-5.79737611E+00|20180202
CNE5S_COMSERV|CNE5S_FOODPROD| 8.28214860E+00|20180202
CNE5S_COMSERV|CNE5S_HEALTH| 1.39026379E+01|20180202
CNE5S_COMSERV|CNE5S_BANKS|-2.85379850E+01|20180202
CNE5S_COMSERV|CNE5S_DVFININS|-2.42571226E+01|20180202
CNE5S_COMSERV|CNE5S_REALEST| 2.23940798E+00|20180202
CNE5S_COMSERV|CNE5S_SOFTWARE| 2.18770387E+01|20180202
CNE5S_COMSERV|CNE5S_HDWRSEMI| 1.84626841E+01|20180202
CNE5S_COMSERV|CNE5S_UTILITIE| 1.17590439E+01|20180202
CNE5S_COMSERV|CNE5S_COUNTRY| 2.42149866E-01|20180202
CNE5S_AIRLINE|CNE5S_AIRLINE| 1.56456591E+02|20180202
CNE5S_AIRLINE|CNE5S_MARINE| 3.73830676E+01|20180202
CNE5S_AIRLINE|CNE5S_RDRLTRAN| 2.60899274E+01|20180202
CNE5S_AIRLINE|CNE5S_AUTO| 7.00524656E+00|20180202
CNE5S_AIRLINE|CNE5S_HOUSEDUR| 6.24165755E+00|20180202
CNE5S_AIRLINE|CNE5S_LEISLUX| 7.94206740E+00|20180202
CNE5S_AIRLINE|CNE5S_CONSSERV| 1.13785557E+01|20180202
CNE5S_AIRLINE|CNE5S_MEDIA| 7.60750099E+00|20180202
CNE5S_AIRLINE|CNE5S_RETAIL| 1.36118511E+01|20180202
CNE5S_AIRLINE|CNE5S_PERSPRD| 8.18567840E+00|20180202
CNE5S_AIRLINE|CNE5S_BEV| 1.44450703E+01|20180202
CNE5S_AIRLINE|CNE5S_FOODPROD| 1.04283505E+01|20180202
CNE5S_AIRLINE|CNE5S_HEALTH| 6.79889355E+00|20180202
CNE5S_AIRLINE|CNE5S_BANKS|-1.80802455E+01|20180202
CNE5S_AIRLINE|CNE5S_DVFININS|-2.66512180E+01|20180202
CNE5S_AIRLINE|CNE5S_REALEST|-7.86589753E-01|20180202
CNE5S_AIRLINE|CNE5S_SOFTWARE| 1.84733921E+01|20180202
CNE5S_AIRLINE|CNE5S_HDWRSEMI| 6.25579938E+00|20180202
CNE5S_AIRLINE|CNE5S_UTILITIE| 1.09493667E+01|20180202
CNE5S_AIRLINE|CNE5S_COUNTRY|-9.16677046E+00|20180202
CNE5S_MARINE|CNE5S_MARINE| 1.63145636E+02|20180202
CNE5S_MARINE|CNE5S_RDRLTRAN| 4.29098081E+01|20180202
CNE5S_MARINE|CNE5S_AUTO| 4.18708147E+00|20180202
CNE5S_MARINE|CNE5S_HOUSEDUR| 8.35211958E+00|20180202
CNE5S_MARINE|CNE5S_LEISLUX| 6.95352291E+00|20180202
CNE5S_MARINE|CNE5S_CONSSERV| 8.31565821E+00|20180202
CNE5S_MARINE|CNE5S_MEDIA|-5.42242842E+00|20180202
CNE5S_MARINE|CNE5S_RETAIL| 1.00370389E+01|20180202
CNE5S_MARINE|CNE5S_PERSPRD| 5.98389796E-01|20180202
CNE5S_MARINE|CNE5S_BEV| 3.14007018E+01|20180202
CNE5S_MARINE|CNE5S_FOODPROD| 1.05522566E+01|20180202
CNE5S_MARINE|CNE5S_HEALTH| 8.84538773E-01|20180202
CNE5S_MARINE|CNE5S_BANKS|-3.37550852E+01|20180202
CNE5S_MARINE|CNE5S_DVFININS|-3.68394380E+01|20180202
CNE5S_MARINE|CNE5S_REALEST| 9.77424311E+00|20180202
CNE5S_MARINE|CNE5S_SOFTWARE|-9.19291168E+00|20180202
CNE5S_MARINE|CNE5S_HDWRSEMI|-7.58720941E+00|20180202
CNE5S_MARINE|CNE5S_UTILITIE| 1.50249106E+01|20180202
CNE5S_MARINE|CNE5S_COUNTRY|-9.66202749E+00|20180202
CNE5S_RDRLTRAN|CNE5S_RDRLTRAN| 6.38064932E+01|20180202
CNE5S_RDRLTRAN|CNE5S_AUTO| 1.06598136E+01|20180202
CNE5S_RDRLTRAN|CNE5S_HOUSEDUR| 6.05584069E+00|20180202
CNE5S_RDRLTRAN|CNE5S_LEISLUX| 8.59118503E+00|20180202
CNE5S_RDRLTRAN|CNE5S_CONSSERV| 1.11439218E+01|20180202
CNE5S_RDRLTRAN|CNE5S_MEDIA| 2.77867148E+00|20180202
CNE5S_RDRLTRAN|CNE5S_RETAIL| 1.60935751E+01|20180202
CNE5S_RDRLTRAN|CNE5S_PERSPRD| 6.58391618E+00|20180202
CNE5S_RDRLTRAN|CNE5S_BEV| 8.21403871E+00|20180202
CNE5S_RDRLTRAN|CNE5S_FOODPROD| 7.78441074E+00|20180202
CNE5S_RDRLTRAN|CNE5S_HEALTH| 3.31455181E+00|20180202
CNE5S_RDRLTRAN|CNE5S_BANKS|-2.66110600E+01|20180202
CNE5S_RDRLTRAN|CNE5S_DVFININS|-2.49098843E+01|20180202
CNE5S_RDRLTRAN|CNE5S_REALEST| 1.08662286E+01|20180202
CNE5S_RDRLTRAN|CNE5S_SOFTWARE|-1.14778975E+01|20180202
CNE5S_RDRLTRAN|CNE5S_HDWRSEMI|-3.05618367E+00|20180202
CNE5S_RDRLTRAN|CNE5S_UTILITIE| 1.82132236E+01|20180202
CNE5S_RDRLTRAN|CNE5S_COUNTRY|-2.33676386E+00|20180202
CNE5S_AUTO|CNE5S_AUTO| 3.15325500E+01|20180202
CNE5S_AUTO|CNE5S_HOUSEDUR| 1.42737654E+01|20180202
CNE5S_AUTO|CNE5S_LEISLUX| 8.83760726E+00|20180202
CNE5S_AUTO|CNE5S_CONSSERV| 6.60312493E+00|20180202
CNE5S_AUTO|CNE5S_MEDIA| 5.25127911E+00|20180202
CNE5S_AUTO|CNE5S_RETAIL| 1.11064918E+01|20180202
CNE5S_AUTO|CNE5S_PERSPRD| 1.06928546E+01|20180202
CNE5S_AUTO|CNE5S_BEV| 6.18211840E+00|20180202
CNE5S_AUTO|CNE5S_FOODPROD| 8.76477507E+00|20180202
CNE5S_AUTO|CNE5S_HEALTH| 7.09738199E+00|20180202
CNE5S_AUTO|CNE5S_BANKS|-2.54800284E+01|20180202
CNE5S_AUTO|CNE5S_DVFININS|-1.95427467E+01|20180202
CNE5S_AUTO|CNE5S_REALEST| 1.53839413E+00|20180202
CNE5S_AUTO|CNE5S_SOFTWARE| 1.21017042E+00|20180202
CNE5S_AUTO|CNE5S_HDWRSEMI| 1.06854403E+01|20180202
CNE5S_AUTO|CNE5S_UTILITIE| 8.01617601E+00|20180202
CNE5S_AUTO|CNE5S_COUNTRY| 2.91987922E+00|20180202
CNE5S_HOUSEDUR|CNE5S_HOUSEDUR| 5.81236664E+01|20180202
CNE5S_HOUSEDUR|CNE5S_LEISLUX| 1.31747391E+01|20180202
CNE5S_HOUSEDUR|CNE5S_CONSSERV| 1.23952004E+01|20180202
CNE5S_HOUSEDUR|CNE5S_MEDIA| 1.39008969E+01|20180202
CNE5S_HOUSEDUR|CNE5S_RETAIL| 1.61195333E+01|20180202
CNE5S_HOUSEDUR|CNE5S_PERSPRD| 1.84232600E+01|20180202
CNE5S_HOUSEDUR|CNE5S_BEV| 2.51743830E+01|20180202
CNE5S_HOUSEDUR|CNE5S_FOODPROD| 1.67687470E+01|20180202
CNE5S_HOUSEDUR|CNE5S_HEALTH| 1.57570046E+01|20180202
CNE5S_HOUSEDUR|CNE5S_BANKS|-3.45062056E+01|20180202
CNE5S_HOUSEDUR|CNE5S_DVFININS|-2.96287608E+01|20180202
CNE5S_HOUSEDUR|CNE5S_REALEST| 7.41462968E+00|20180202
CNE5S_HOUSEDUR|CNE5S_SOFTWARE| 1.88020299E+01|20180202
CNE5S_HOUSEDUR|CNE5S_HDWRSEMI| 2.10282990E+01|20180202
CNE5S_HOUSEDUR|CNE5S_UTILITIE| 6.73525883E+00|20180202
CNE5S_HOUSEDUR|CNE5S_COUNTRY|-9.40603900E+00|20180202
CNE5S_LEISLUX|CNE5S_LEISLUX| 2.11497603E+01|20180202
CNE5S_LEISLUX|CNE5S_CONSSERV| 1.43132565E+01|20180202
CNE5S_LEISLUX|CNE5S_MEDIA| 1.00515700E+01|20180202
CNE5S_LEISLUX|CNE5S_RETAIL| 1.63855247E+01|20180202
CNE5S_LEISLUX|CNE5S_PERSPRD| 1.44461626E+01|20180202
CNE5S_LEISLUX|CNE5S_BEV| 1.18159768E+01|20180202
CNE5S_LEISLUX|CNE5S_FOODPROD| 1.20159363E+01|20180202
CNE5S_LEISLUX|CNE5S_HEALTH| 1.07420542E+01|20180202
CNE5S_LEISLUX|CNE5S_BANKS|-2.62735537E+01|20180202
CNE5S_LEISLUX|CNE5S_DVFININS|-2.05646701E+01|20180202
CNE5S_LEISLUX|CNE5S_REALEST| 9.14819408E+00|20180202
CNE5S_LEISLUX|CNE5S_SOFTWARE| 7.93024784E+00|20180202
CNE5S_LEISLUX|CNE5S_HDWRSEMI| 8.51703841E+00|20180202
CNE5S_LEISLUX|CNE5S_UTILITIE| 6.42944849E+00|20180202
CNE5S_LEISLUX|CNE5S_COUNTRY|-5.45158863E+00|20180202
CNE5S_CONSSERV|CNE5S_CONSSERV| 6.18793735E+01|20180202
CNE5S_CONSSERV|CNE5S_MEDIA| 1.28997168E+01|20180202
CNE5S_CONSSERV|CNE5S_RETAIL| 1.88955774E+01|20180202
CNE5S_CONSSERV|CNE5S_PERSPRD| 1.50418984E+01|20180202
CNE5S_CONSSERV|CNE5S_BEV| 1.90490256E+01|20180202
CNE5S_CONSSERV|CNE5S_FOODPROD| 1.40815408E+01|20180202
CNE5S_CONSSERV|CNE5S_HEALTH| 1.09326987E+01|20180202
CNE5S_CONSSERV|CNE5S_BANKS|-2.98998026E+01|20180202
CNE5S_CONSSERV|CNE5S_DVFININS|-2.08201857E+01|20180202
CNE5S_CONSSERV|CNE5S_REALEST| 2.04920992E+01|20180202
CNE5S_CONSSERV|CNE5S_SOFTWARE| 1.20952500E+01|20180202
CNE5S_CONSSERV|CNE5S_HDWRSEMI| 6.95852400E+00|20180202
CNE5S_CONSSERV|CNE5S_UTILITIE| 6.64154343E+00|20180202
CNE5S_CONSSERV|CNE5S_COUNTRY|-2.10505455E+00|20180202
CNE5S_MEDIA|CNE5S_MEDIA| 7.14308589E+01|20180202
CNE5S_MEDIA|CNE5S_RETAIL| 1.30007699E+01|20180202
CNE5S_MEDIA|CNE5S_PERSPRD| 1.76821497E+01|20180202
CNE5S_MEDIA|CNE5S_BEV|-6.23394002E+00|20180202
CNE5S_MEDIA|CNE5S_FOODPROD| 4.80364981E+00|20180202
CNE5S_MEDIA|CNE5S_HEALTH| 1.46955076E+01|20180202
CNE5S_MEDIA|CNE5S_BANKS|-2.09968465E+01|20180202
CNE5S_MEDIA|CNE5S_DVFININS|-1.52416934E+01|20180202
CNE5S_MEDIA|CNE5S_REALEST|-3.58794979E+00|20180202
CNE5S_MEDIA|CNE5S_SOFTWARE| 3.86991787E+01|20180202
CNE5S_MEDIA|CNE5S_HDWRSEMI| 2.46652846E+01|20180202
CNE5S_MEDIA|CNE5S_UTILITIE| 3.67834935E+00|20180202
CNE5S_MEDIA|CNE5S_COUNTRY| 3.20602405E+00|20180202
CNE5S_RETAIL|CNE5S_RETAIL| 5.22855303E+01|20180202
CNE5S_RETAIL|CNE5S_PERSPRD| 2.96513683E+01|20180202
CNE5S_RETAIL|CNE5S_BEV| 2.25119230E+01|20180202
CNE5S_RETAIL|CNE5S_FOODPROD| 1.84676361E+01|20180202
CNE5S_RETAIL|CNE5S_HEALTH| 1.40999287E+01|20180202
CNE5S_RETAIL|CNE5S_BANKS|-3.00745569E+01|20180202
CNE5S_RETAIL|CNE5S_DVFININS|-2.27963555E+01|20180202
CNE5S_RETAIL|CNE5S_REALEST| 1.82991609E+01|20180202
CNE5S_RETAIL|CNE5S_SOFTWARE| 4.28579942E+00|20180202
CNE5S_RETAIL|CNE5S_HDWRSEMI| 5.82788280E+00|20180202
CNE5S_RETAIL|CNE5S_UTILITIE| 9.55010535E+00|20180202
CNE5S_RETAIL|CNE5S_COUNTRY|-2.89112389E+00|20180202
CNE5S_PERSPRD|CNE5S_PERSPRD| 7.75265820E+01|20180202
CNE5S_PERSPRD|CNE5S_BEV| 2.59962501E+01|20180202
CNE5S_PERSPRD|CNE5S_FOODPROD| 1.73112762E+01|20180202
CNE5S_PERSPRD|CNE5S_HEALTH| 2.18738955E+01|20180202
CNE5S_PERSPRD|CNE5S_BANKS|-3.30524053E+01|20180202
CNE5S_PERSPRD|CNE5S_DVFININS|-2.35349722E+01|20180202
CNE5S_PERSPRD|CNE5S_REALEST| 6.34893283E+00|20180202
CNE5S_PERSPRD|CNE5S_SOFTWARE| 1.24943566E+01|20180202
CNE5S_PERSPRD|CNE5S_HDWRSEMI| 1.69904098E+01|20180202
CNE5S_PERSPRD|CNE5S_UTILITIE| 3.87559766E+00|20180202
CNE5S_PERSPRD|CNE5S_COUNTRY| 9.68756442E+00|20180202
CNE5S_BEV|CNE5S_BEV| 2.75640367E+02|20180202
CNE5S_BEV|CNE5S_FOODPROD| 4.50833678E+01|20180202
CNE5S_BEV|CNE5S_HEALTH| 2.60507147E+01|20180202
CNE5S_BEV|CNE5S_BANKS|-6.09280352E+01|20180202
CNE5S_BEV|CNE5S_DVFININS|-3.08132464E+01|20180202
CNE5S_BEV|CNE5S_REALEST| 1.18638440E+01|20180202
CNE5S_BEV|CNE5S_SOFTWARE|-1.35233752E+01|20180202
CNE5S_BEV|CNE5S_HDWRSEMI|-3.39904373E+00|20180202
CNE5S_BEV|CNE5S_UTILITIE| 7.93434843E+00|20180202
CNE5S_BEV|CNE5S_COUNTRY|-3.11798986E+00|20180202
CNE5S_FOODPROD|CNE5S_FOODPROD| 4.97863034E+01|20180202
CNE5S_FOODPROD|CNE5S_HEALTH| 1.66771774E+01|20180202
CNE5S_FOODPROD|CNE5S_BANKS|-3.67116167E+01|20180202
CNE5S_FOODPROD|CNE5S_DVFININS|-3.00075817E+01|20180202
CNE5S_FOODPROD|CNE5S_REALEST| 9.41991332E+00|20180202
CNE5S_FOODPROD|CNE5S_SOFTWARE|-1.46552322E+00|20180202
CNE5S_FOODPROD|CNE5S_HDWRSEMI| 7.24052728E+00|20180202
CNE5S_FOODPROD|CNE5S_UTILITIE| 8.01033902E+00|20180202
CNE5S_FOODPROD|CNE5S_COUNTRY|-7.27346607E+00|20180202
CNE5S_HEALTH|CNE5S_HEALTH| 4.11485868E+01|20180202
CNE5S_HEALTH|CNE5S_BANKS|-2.83539656E+01|20180202
CNE5S_HEALTH|CNE5S_DVFININS|-2.65137213E+01|20180202
CNE5S_HEALTH|CNE5S_REALEST|-1.11050248E+00|20180202
CNE5S_HEALTH|CNE5S_SOFTWARE| 1.83827476E+01|20180202
CNE5S_HEALTH|CNE5S_HDWRSEMI| 1.59514151E+01|20180202
CNE5S_HEALTH|CNE5S_UTILITIE| 4.54339336E+00|20180202
CNE5S_HEALTH|CNE5S_COUNTRY| 1.89921801E+00|20180202
CNE5S_BANKS|CNE5S_BANKS| 1.52015865E+02|20180202
CNE5S_BANKS|CNE5S_DVFININS| 3.77638450E+01|20180202
CNE5S_BANKS|CNE5S_REALEST|-2.13428413E+01|20180202
CNE5S_BANKS|CNE5S_SOFTWARE|-1.44822567E+01|20180202
CNE5S_BANKS|CNE5S_HDWRSEMI|-2.71345633E+01|20180202
CNE5S_BANKS|CNE5S_UTILITIE|-2.67006280E+01|20180202
CNE5S_BANKS|CNE5S_COUNTRY|-1.64379913E+01|20180202
CNE5S_DVFININS|CNE5S_DVFININS| 1.55944493E+02|20180202
CNE5S_DVFININS|CNE5S_REALEST|-6.79263491E+00|20180202
CNE5S_DVFININS|CNE5S_SOFTWARE|-2.00322615E+01|20180202
CNE5S_DVFININS|CNE5S_HDWRSEMI|-2.79489303E+01|20180202
CNE5S_DVFININS|CNE5S_UTILITIE|-1.93302249E+01|20180202
CNE5S_DVFININS|CNE5S_COUNTRY| 2.82373988E+01|20180202
CNE5S_REALEST|CNE5S_REALEST| 1.01069440E+02|20180202
CNE5S_REALEST|CNE5S_SOFTWARE|-1.79679357E+01|20180202
CNE5S_REALEST|CNE5S_HDWRSEMI|-1.31559155E+01|20180202
CNE5S_REALEST|CNE5S_UTILITIE| 1.91601165E+00|20180202
CNE5S_REALEST|CNE5S_COUNTRY|-4.56207515E+00|20180202
CNE5S_SOFTWARE|CNE5S_SOFTWARE| 1.10298028E+02|20180202
CNE5S_SOFTWARE|CNE5S_HDWRSEMI| 4.61736183E+01|20180202
CNE5S_SOFTWARE|CNE5S_UTILITIE|-6.57696986E-01|20180202
CNE5S_SOFTWARE|CNE5S_COUNTRY|-1.09404210E+01|20180202
CNE5S_HDWRSEMI|CNE5S_HDWRSEMI| 5.36621272E+01|20180202
CNE5S_HDWRSEMI|CNE5S_UTILITIE| 4.53578371E+00|20180202
CNE5S_HDWRSEMI|CNE5S_COUNTRY| 1.48079425E+00|20180202
CNE5S_UTILITIE|CNE5S_UTILITIE| 3.44713720E+01|20180202
CNE5S_UTILITIE|CNE5S_COUNTRY|-2.82055245E+00|20180202
CNE5S_COUNTRY|CNE5S_COUNTRY| 1.80184178E+02|20180202
[End of File]
