!ModelVer:100
!ReleaseDate:20180202
!Factor1|Factor2|VarCovar|DataDate
CNE5S_COMSERV|CNE5S_MARINE| 7.63748975E+00|20180202
CNE5S_COMSERV|CNE5S_RDRLTRAN| 9.85258360E+00|20180202
CNE5S_COMSERV|CNE5S_AUTO| 8.70970628E+00|20180202
CNE5S_COMSERV|CNE5S_HOUSEDUR| 1.63039468E+01|20180202
CNE5S_COMSERV|CNE5S_LEISLUX| 1.22379763E+01|20180202
CNE5S_COMSERV|CNE5S_CONSSERV| 9.04051059E+00|20180202
CNE5S_COMSERV|CNE5S_MEDIA| 2.00008305E+01|20180202
CNE5S_COMSERV|CNE5S_RETAIL| 1.12479181E+01|20180202
CNE5S_COMSERV|CNE5S_PERSPRD| 1.44668552E+01|20180202
CNE5S_COMSERV|CNE5S_BEV|-4.29001152E+00|20180202
CNE5S_COMSERV|CNE5S_FOODPROD| 8.84648062E+00|20180202
CNE5S_COMSERV|CNE5S_HEALTH| 1.42563914E+01|20180202
CNE5S_COMSERV|CNE5S_BANKS|-3.04344758E+01|20180202
CNE5S_COMSERV|CNE5S_DVFININS|-2.55399634E+01|20180202
CNE5S_COMSERV|CNE5S_REALEST| 2.80322895E+00|20180202
CNE5S_COMSERV|CNE5S_SOFTWARE| 2.21274783E+01|20180202
CNE5S_COMSERV|CNE5S_HDWRSEMI| 1.85986025E+01|20180202
CNE5S_COMSERV|CNE5S_UTILITIE| 1.23188713E+01|20180202
CNE5S_COMSERV|CNE5S_COUNTRY|-2.49341039E-01|20180202
CNE5S_AIRLINE|CNE5S_AIRLINE| 1.71439807E+02|20180202
CNE5S_AIRLINE|CNE5S_MARINE| 4.47856564E+01|20180202
CNE5S_AIRLINE|CNE5S_RDRLTRAN| 2.93400749E+01|20180202
CNE5S_AIRLINE|CNE5S_AUTO| 7.31749448E+00|20180202
CNE5S_AIRLINE|CNE5S_HOUSEDUR| 6.03728094E+00|20180202
CNE5S_AIRLINE|CNE5S_LEISLUX| 8.18654661E+00|20180202
CNE5S_AIRLINE|CNE5S_CONSSERV| 1.18838028E+01|20180202
CNE5S_AIRLINE|CNE5S_MEDIA| 8.29736748E+00|20180202
CNE5S_AIRLINE|CNE5S_RETAIL| 1.40087290E+01|20180202
CNE5S_AIRLINE|CNE5S_PERSPRD| 8.83558930E+00|20180202
CNE5S_AIRLINE|CNE5S_BEV| 1.45188150E+01|20180202
CNE5S_AIRLINE|CNE5S_FOODPROD| 1.04601175E+01|20180202
CNE5S_AIRLINE|CNE5S_HEALTH| 6.99520660E+00|20180202
CNE5S_AIRLINE|CNE5S_BANKS|-1.98870241E+01|20180202
CNE5S_AIRLINE|CNE5S_DVFININS|-2.88242036E+01|20180202
CNE5S_AIRLINE|CNE5S_REALEST|-2.83994502E+00|20180202
CNE5S_AIRLINE|CNE5S_SOFTWARE| 1.95591722E+01|20180202
CNE5S_AIRLINE|CNE5S_HDWRSEMI| 6.57863316E+00|20180202
CNE5S_AIRLINE|CNE5S_UTILITIE| 1.21708904E+01|20180202
CNE5S_AIRLINE|CNE5S_COUNTRY|-5.43213775E+00|20180202
CNE5S_MARINE|CNE5S_MARINE| 1.77699823E+02|20180202
CNE5S_MARINE|CNE5S_RDRLTRAN| 4.63606602E+01|20180202
CNE5S_MARINE|CNE5S_AUTO| 4.76784696E+00|20180202
CNE5S_MARINE|CNE5S_HOUSEDUR| 8.20920623E+00|20180202
CNE5S_MARINE|CNE5S_LEISLUX| 7.43062480E+00|20180202
CNE5S_MARINE|CNE5S_CONSSERV| 9.13162505E+00|20180202
CNE5S_MARINE|CNE5S_MEDIA|-4.22426997E+00|20180202
CNE5S_MARINE|CNE5S_RETAIL| 1.07400927E+01|20180202
CNE5S_MARINE|CNE5S_PERSPRD| 8.61593305E-01|20180202
CNE5S_MARINE|CNE5S_BEV| 3.04877482E+01|20180202
CNE5S_MARINE|CNE5S_FOODPROD| 1.07341415E+01|20180202
CNE5S_MARINE|CNE5S_HEALTH| 1.07593885E+00|20180202
CNE5S_MARINE|CNE5S_BANKS|-3.66798202E+01|20180202
CNE5S_MARINE|CNE5S_DVFININS|-3.95419135E+01|20180202
CNE5S_MARINE|CNE5S_REALEST| 8.35154187E+00|20180202
CNE5S_MARINE|CNE5S_SOFTWARE|-7.76682947E+00|20180202
CNE5S_MARINE|CNE5S_HDWRSEMI|-6.91076400E+00|20180202
CNE5S_MARINE|CNE5S_UTILITIE| 1.65093770E+01|20180202
CNE5S_MARINE|CNE5S_COUNTRY|-6.50267282E+00|20180202
CNE5S_RDRLTRAN|CNE5S_RDRLTRAN| 7.16971897E+01|20180202
CNE5S_RDRLTRAN|CNE5S_AUTO| 1.14937536E+01|20180202
CNE5S_RDRLTRAN|CNE5S_HOUSEDUR| 6.95100195E+00|20180202
CNE5S_RDRLTRAN|CNE5S_LEISLUX| 9.17854263E+00|20180202
CNE5S_RDRLTRAN|CNE5S_CONSSERV| 1.14909965E+01|20180202
CNE5S_RDRLTRAN|CNE5S_MEDIA| 2.38390740E+00|20180202
CNE5S_RDRLTRAN|CNE5S_RETAIL| 1.69104591E+01|20180202
CNE5S_RDRLTRAN|CNE5S_PERSPRD| 7.19512529E+00|20180202
CNE5S_RDRLTRAN|CNE5S_BEV| 8.14380541E+00|20180202
CNE5S_RDRLTRAN|CNE5S_FOODPROD| 8.17485531E+00|20180202
CNE5S_RDRLTRAN|CNE5S_HEALTH| 3.68002985E+00|20180202
CNE5S_RDRLTRAN|CNE5S_BANKS|-2.88575972E+01|20180202
CNE5S_RDRLTRAN|CNE5S_DVFININS|-2.69003167E+01|20180202
CNE5S_RDRLTRAN|CNE5S_REALEST| 1.17200141E+01|20180202
CNE5S_RDRLTRAN|CNE5S_SOFTWARE|-1.18108914E+01|20180202
CNE5S_RDRLTRAN|CNE5S_HDWRSEMI|-2.97312581E+00|20180202
CNE5S_RDRLTRAN|CNE5S_UTILITIE| 1.91983252E+01|20180202
CNE5S_RDRLTRAN|CNE5S_COUNTRY|-1.68262826E+00|20180202
CNE5S_AUTO|CNE5S_AUTO| 3.69326690E+01|20180202
CNE5S_AUTO|CNE5S_HOUSEDUR| 1.48755523E+01|20180202
CNE5S_AUTO|CNE5S_LEISLUX| 9.46698994E+00|20180202
CNE5S_AUTO|CNE5S_CONSSERV| 7.24976634E+00|20180202
CNE5S_AUTO|CNE5S_MEDIA| 5.36873716E+00|20180202
CNE5S_AUTO|CNE5S_RETAIL| 1.16860505E+01|20180202
CNE5S_AUTO|CNE5S_PERSPRD| 1.12859116E+01|20180202
CNE5S_AUTO|CNE5S_BEV| 7.79267858E+00|20180202
CNE5S_AUTO|CNE5S_FOODPROD| 9.10724049E+00|20180202
CNE5S_AUTO|CNE5S_HEALTH| 7.01658994E+00|20180202
CNE5S_AUTO|CNE5S_BANKS|-2.70421252E+01|20180202
CNE5S_AUTO|CNE5S_DVFININS|-2.09703044E+01|20180202
CNE5S_AUTO|CNE5S_REALEST| 1.87943814E+00|20180202
CNE5S_AUTO|CNE5S_SOFTWARE| 7.39661911E-01|20180202
CNE5S_AUTO|CNE5S_HDWRSEMI| 1.03602964E+01|20180202
CNE5S_AUTO|CNE5S_UTILITIE| 8.42068758E+00|20180202
CNE5S_AUTO|CNE5S_COUNTRY| 2.52547959E+00|20180202
CNE5S_HOUSEDUR|CNE5S_HOUSEDUR| 6.55216617E+01|20180202
CNE5S_HOUSEDUR|CNE5S_LEISLUX| 1.40194124E+01|20180202
CNE5S_HOUSEDUR|CNE5S_CONSSERV| 1.35991933E+01|20180202
CNE5S_HOUSEDUR|CNE5S_MEDIA| 1.51220222E+01|20180202
CNE5S_HOUSEDUR|CNE5S_RETAIL| 1.74645370E+01|20180202
CNE5S_HOUSEDUR|CNE5S_PERSPRD| 1.92415573E+01|20180202
CNE5S_HOUSEDUR|CNE5S_BEV| 2.80921441E+01|20180202
CNE5S_HOUSEDUR|CNE5S_FOODPROD| 1.76543817E+01|20180202
CNE5S_HOUSEDUR|CNE5S_HEALTH| 1.61315033E+01|20180202
CNE5S_HOUSEDUR|CNE5S_BANKS|-3.62894661E+01|20180202
CNE5S_HOUSEDUR|CNE5S_DVFININS|-3.14173702E+01|20180202
CNE5S_HOUSEDUR|CNE5S_REALEST| 8.00615245E+00|20180202
CNE5S_HOUSEDUR|CNE5S_SOFTWARE| 1.93719462E+01|20180202
CNE5S_HOUSEDUR|CNE5S_HDWRSEMI| 2.15449723E+01|20180202
CNE5S_HOUSEDUR|CNE5S_UTILITIE| 7.29609009E+00|20180202
CNE5S_HOUSEDUR|CNE5S_COUNTRY|-1.09534280E+01|20180202
CNE5S_LEISLUX|CNE5S_LEISLUX| 2.47121635E+01|20180202
CNE5S_LEISLUX|CNE5S_CONSSERV| 1.55804074E+01|20180202
CNE5S_LEISLUX|CNE5S_MEDIA| 1.05114890E+01|20180202
CNE5S_LEISLUX|CNE5S_RETAIL| 1.78126808E+01|20180202
CNE5S_LEISLUX|CNE5S_PERSPRD| 1.54676829E+01|20180202
CNE5S_LEISLUX|CNE5S_BEV| 1.29367995E+01|20180202
CNE5S_LEISLUX|CNE5S_FOODPROD| 1.29003610E+01|20180202
CNE5S_LEISLUX|CNE5S_HEALTH| 1.13106990E+01|20180202
CNE5S_LEISLUX|CNE5S_BANKS|-2.84502631E+01|20180202
CNE5S_LEISLUX|CNE5S_DVFININS|-2.16120498E+01|20180202
CNE5S_LEISLUX|CNE5S_REALEST| 1.02662538E+01|20180202
CNE5S_LEISLUX|CNE5S_SOFTWARE| 8.00452997E+00|20180202
CNE5S_LEISLUX|CNE5S_HDWRSEMI| 8.64254305E+00|20180202
CNE5S_LEISLUX|CNE5S_UTILITIE| 6.74026220E+00|20180202
CNE5S_LEISLUX|CNE5S_COUNTRY|-6.32957671E+00|20180202
CNE5S_CONSSERV|CNE5S_CONSSERV| 6.89415748E+01|20180202
CNE5S_CONSSERV|CNE5S_MEDIA| 1.31634717E+01|20180202
CNE5S_CONSSERV|CNE5S_RETAIL| 2.03846121E+01|20180202
CNE5S_CONSSERV|CNE5S_PERSPRD| 1.65997333E+01|20180202
CNE5S_CONSSERV|CNE5S_BEV| 2.03034137E+01|20180202
CNE5S_CONSSERV|CNE5S_FOODPROD| 1.50881234E+01|20180202
CNE5S_CONSSERV|CNE5S_HEALTH| 1.14390775E+01|20180202
CNE5S_CONSSERV|CNE5S_BANKS|-3.29563681E+01|20180202
CNE5S_CONSSERV|CNE5S_DVFININS|-2.10707290E+01|20180202
CNE5S_CONSSERV|CNE5S_REALEST| 2.31272200E+01|20180202
CNE5S_CONSSERV|CNE5S_SOFTWARE| 1.20112750E+01|20180202
CNE5S_CONSSERV|CNE5S_HDWRSEMI| 7.18890541E+00|20180202
CNE5S_CONSSERV|CNE5S_UTILITIE| 7.14118507E+00|20180202
CNE5S_CONSSERV|CNE5S_COUNTRY|-2.98968011E+00|20180202
CNE5S_MEDIA|CNE5S_MEDIA| 7.74493435E+01|20180202
CNE5S_MEDIA|CNE5S_RETAIL| 1.33650513E+01|20180202
CNE5S_MEDIA|CNE5S_PERSPRD| 1.85332256E+01|20180202
CNE5S_MEDIA|CNE5S_BEV|-4.40471122E+00|20180202
CNE5S_MEDIA|CNE5S_FOODPROD| 5.68902426E+00|20180202
CNE5S_MEDIA|CNE5S_HEALTH| 1.51474310E+01|20180202
CNE5S_MEDIA|CNE5S_BANKS|-2.31661295E+01|20180202
CNE5S_MEDIA|CNE5S_DVFININS|-1.51560985E+01|20180202
CNE5S_MEDIA|CNE5S_REALEST|-2.96801808E+00|20180202
CNE5S_MEDIA|CNE5S_SOFTWARE| 3.88649102E+01|20180202
CNE5S_MEDIA|CNE5S_HDWRSEMI| 2.49020696E+01|20180202
CNE5S_MEDIA|CNE5S_UTILITIE| 3.46756510E+00|20180202
CNE5S_MEDIA|CNE5S_COUNTRY| 2.45582035E+00|20180202
CNE5S_RETAIL|CNE5S_RETAIL| 5.97626337E+01|20180202
CNE5S_RETAIL|CNE5S_PERSPRD| 3.19549553E+01|20180202
CNE5S_RETAIL|CNE5S_BEV| 2.42225908E+01|20180202
CNE5S_RETAIL|CNE5S_FOODPROD| 2.00678336E+01|20180202
CNE5S_RETAIL|CNE5S_HEALTH| 1.46103793E+01|20180202
CNE5S_RETAIL|CNE5S_BANKS|-3.27537611E+01|20180202
CNE5S_RETAIL|CNE5S_DVFININS|-2.37955876E+01|20180202
CNE5S_RETAIL|CNE5S_REALEST| 2.01390174E+01|20180202
CNE5S_RETAIL|CNE5S_SOFTWARE| 4.06215916E+00|20180202
CNE5S_RETAIL|CNE5S_HDWRSEMI| 5.84940006E+00|20180202
CNE5S_RETAIL|CNE5S_UTILITIE| 1.01268299E+01|20180202
CNE5S_RETAIL|CNE5S_COUNTRY|-3.96929339E+00|20180202
CNE5S_PERSPRD|CNE5S_PERSPRD| 8.66263573E+01|20180202
CNE5S_PERSPRD|CNE5S_BEV| 2.86777098E+01|20180202
CNE5S_PERSPRD|CNE5S_FOODPROD| 1.83950953E+01|20180202
CNE5S_PERSPRD|CNE5S_HEALTH| 2.31379716E+01|20180202
CNE5S_PERSPRD|CNE5S_BANKS|-3.57243948E+01|20180202
CNE5S_PERSPRD|CNE5S_DVFININS|-2.44562369E+01|20180202
CNE5S_PERSPRD|CNE5S_REALEST| 7.59930700E+00|20180202
CNE5S_PERSPRD|CNE5S_SOFTWARE| 1.20551655E+01|20180202
CNE5S_PERSPRD|CNE5S_HDWRSEMI| 1.70593263E+01|20180202
CNE5S_PERSPRD|CNE5S_UTILITIE| 4.09651109E+00|20180202
CNE5S_PERSPRD|CNE5S_COUNTRY| 9.80071732E+00|20180202
CNE5S_BEV|CNE5S_BEV| 2.92373613E+02|20180202
CNE5S_BEV|CNE5S_FOODPROD| 4.76076324E+01|20180202
CNE5S_BEV|CNE5S_HEALTH| 2.88955619E+01|20180202
CNE5S_BEV|CNE5S_BANKS|-6.49295434E+01|20180202
CNE5S_BEV|CNE5S_DVFININS|-3.37951867E+01|20180202
CNE5S_BEV|CNE5S_REALEST| 1.14026153E+01|20180202
CNE5S_BEV|CNE5S_SOFTWARE|-1.07922043E+01|20180202
CNE5S_BEV|CNE5S_HDWRSEMI|-2.67634051E-01|20180202
CNE5S_BEV|CNE5S_UTILITIE| 8.62860320E+00|20180202
CNE5S_BEV|CNE5S_COUNTRY|-4.54975680E-01|20180202
CNE5S_FOODPROD|CNE5S_FOODPROD| 5.69395029E+01|20180202
CNE5S_FOODPROD|CNE5S_HEALTH| 1.84219031E+01|20180202
CNE5S_FOODPROD|CNE5S_BANKS|-3.94128496E+01|20180202
CNE5S_FOODPROD|CNE5S_DVFININS|-3.21412070E+01|20180202
CNE5S_FOODPROD|CNE5S_REALEST| 1.02698892E+01|20180202
CNE5S_FOODPROD|CNE5S_SOFTWARE|-1.39773310E+00|20180202
CNE5S_FOODPROD|CNE5S_HDWRSEMI| 7.55375542E+00|20180202
CNE5S_FOODPROD|CNE5S_UTILITIE| 8.49746831E+00|20180202
CNE5S_FOODPROD|CNE5S_COUNTRY|-7.86457328E+00|20180202
CNE5S_HEALTH|CNE5S_HEALTH| 4.68317869E+01|20180202
CNE5S_HEALTH|CNE5S_BANKS|-3.03205799E+01|20180202
CNE5S_HEALTH|CNE5S_DVFININS|-2.85194730E+01|20180202
CNE5S_HEALTH|CNE5S_REALEST|-1.12136245E+00|20180202
CNE5S_HEALTH|CNE5S_SOFTWARE| 1.87677366E+01|20180202
CNE5S_HEALTH|CNE5S_HDWRSEMI| 1.61407833E+01|20180202
CNE5S_HEALTH|CNE5S_UTILITIE| 4.78378853E+00|20180202
CNE5S_HEALTH|CNE5S_COUNTRY| 1.59753774E+00|20180202
CNE5S_BANKS|CNE5S_BANKS| 1.67174948E+02|20180202
CNE5S_BANKS|CNE5S_DVFININS| 3.80535663E+01|20180202
CNE5S_BANKS|CNE5S_REALEST|-2.48614053E+01|20180202
CNE5S_BANKS|CNE5S_SOFTWARE|-1.55850902E+01|20180202
CNE5S_BANKS|CNE5S_HDWRSEMI|-2.86121564E+01|20180202
CNE5S_BANKS|CNE5S_UTILITIE|-2.86785181E+01|20180202
CNE5S_BANKS|CNE5S_COUNTRY|-1.77613960E+01|20180202
CNE5S_DVFININS|CNE5S_DVFININS| 1.71631813E+02|20180202
CNE5S_DVFININS|CNE5S_REALEST|-6.59040772E+00|20180202
CNE5S_DVFININS|CNE5S_SOFTWARE|-2.00207729E+01|20180202
CNE5S_DVFININS|CNE5S_HDWRSEMI|-2.94339823E+01|20180202
CNE5S_DVFININS|CNE5S_UTILITIE|-2.06222441E+01|20180202
CNE5S_DVFININS|CNE5S_COUNTRY| 2.88623413E+01|20180202
CNE5S_REALEST|CNE5S_REALEST| 1.11793209E+02|20180202
CNE5S_REALEST|CNE5S_SOFTWARE|-1.90062523E+01|20180202
CNE5S_REALEST|CNE5S_HDWRSEMI|-1.36136416E+01|20180202
CNE5S_REALEST|CNE5S_UTILITIE| 2.56382254E+00|20180202
CNE5S_REALEST|CNE5S_COUNTRY|-7.53138295E+00|20180202
CNE5S_SOFTWARE|CNE5S_SOFTWARE| 1.18011096E+02|20180202
CNE5S_SOFTWARE|CNE5S_HDWRSEMI| 4.68095626E+01|20180202
CNE5S_SOFTWARE|CNE5S_UTILITIE|-8.01535220E-01|20180202
CNE5S_SOFTWARE|CNE5S_COUNTRY|-1.25321390E+01|20180202
CNE5S_HDWRSEMI|CNE5S_HDWRSEMI| 5.83929435E+01|20180202
CNE5S_HDWRSEMI|CNE5S_UTILITIE| 4.60100174E+00|20180202
CNE5S_HDWRSEMI|CNE5S_COUNTRY| 4.60521719E-01|20180202
CNE5S_UTILITIE|CNE5S_UTILITIE| 4.04297126E+01|20180202
CNE5S_UTILITIE|CNE5S_COUNTRY|-2.84727307E+00|20180202
CNE5S_COUNTRY|CNE5S_COUNTRY| 1.98440448E+02|20180202
[End of File]
